alert_a,alert_b,label
96165,1939645,0
1748693,84247,0
1952761,1812208,0
654425,1924739,0
138637,1976593,0
1950488,174858,0
1927653,1224269,0
122028,1235430,0
1990608,1238509,0
1236736,1746237,0
259212,1992670,0
1981801,236329,0
1947457,1811130,0
1919083,281452,0
1240533,2179678,0
699982,155288,0
1949930,139389,0
61580,103943,0
1971241,296291,0
1236063,80089,0
121382,705327,0
175905,1971982,0
166378,2224664,0
1902027,1917277,0
627648,222773,0
64144,1230163,0
1225123,84781,0
217698,1916633,0
1222861,138097,0
53626,101765,0
700412,146037,0
1957152,303309,0
1223769,1745985,0
87474,1922372,0
691838,38246,0
920380,86322,0
1952427,221004,0
1926938,1910483,0
156030,1021,0
699070,1811211,0
220324,1988456,0
299976,1813523,0
212871,56032,0
105111,1920282,0
919956,55203,0
1234186,143445,0
660578,110212,0
1909576,102980,0
272320,2299413,0
199121,1927347,0
637539,122926,0
705444,249988,0
1986242,210918,0
1985491,26140,0
1971426,249057,0
1945581,652643,0
104233,1239567,0
54162,237167,0
151754,1972866,0
276163,1234491,0
691019,1245707,0
1241126,1968244,0
703201,228901,0
1236377,209892,0
1911395,2155745,0
213754,1964109,0
99726,1231597,0
1908168,154445,0
185715,1989361,0
315938,52361,0
1958407,272005,0
95581,1910118,0
155320,923923,0
1226477,76941,0
1911176,90092,0
1992533,247542,0
692456,275077,0
1235755,116570,0
692562,269232,0
2260868,153165,0
1988031,234721,0
59506,252310,0
1962597,218251,0
296559,25969,0
32495,74179,0
64493,1920001,0
1984263,316669,0
1924554,2203817,0
704661,181446,0
1234038,694631,0
285995,1915756,0
694493,160616,0
652916,72512,0
230505,1988743,0
74435,1810486,0
1817169,2222149,0
152722,695803,0
1978682,254484,0
63851,646901,0
322556,694823,0
1974548,163482,0
924289,1945317,0
1906341,1954819,0
692372,295170,0
186467,701154,0
690172,1976917,0
2238037,318923,0
201517,1224914,0
284540,2172909,0
227668,1928973,0
1745053,261099,0
297209,1928896,0
312182,324071,0
1809980,1967426,0
696853,203184,0
143161,1992234,0
1921349,1246312,0
212735,1909121,0
1925463,145293,0
221775,920911,0
291353,1905396,0
26765,104849,0
150067,1958088,0
1963845,249567,0
211293,1966430,0
61933,144423,0
1950366,924184,0
1994784,1238764,0
1988452,100499,0
197170,61938,0
2291285,1231752,0
2203960,177315,0
67623,62202,0
1233328,1942076,0
66801,1222949,0
1813101,1231346,0
1979090,1913462,0
1953723,243096,0
283827,920235,0
1948887,2271757,0
18493,86622,0
57085,649259,0
135612,1747471,0
1993769,2125,0
132976,701603,0
1933421,211176,0
705273,1930173,0
1926313,322605,0
81571,1945433,0
2284177,1953671,0
1810422,1986393,0
1964303,252862,0
1815837,272376,0
144968,1987233,0
231265,1241332,0
1810073,55358,0
180289,1908697,0
2209372,1814840,0
1928157,1813569,0
624431,166948,0
2180724,101631,0
693522,1226752,0
1243104,212298,0
77449,693652,0
1232693,1954656,0
1966736,120429,0
1945753,87385,0
1240613,137520,0
71719,1242689,0
1931307,187939,0
1971650,706525,0
1953215,261955,0
190735,626129,0
1953771,127932,0
1913754,88839,0
1227752,1947287,0
922802,1816517,0
323314,2248346,0
301551,1810479,0
55177,1957428,0
1230766,255249,0
294115,1970808,0
211402,1956976,0
2225896,94345,0
1955852,695151,0
1914411,1921761,0
181035,1994614,0
2249957,1956029,0
1228323,2277798,0
97876,924575,0
1815986,195109,0
1748473,228555,0
254897,1233706,0
1947999,2242797,0
285216,61589,0
153710,1817789,0
275052,925087,0
651703,1926208,0
205152,1951661,0
67612,1233431,0
74088,2198371,0
1912328,1241952,0
699729,1911851,0
1997309,294055,0
1937897,104983,0
1997148,1910623,0
1965096,56277,0
234103,63795,0
1984322,1901795,0
228380,1918293,0
233661,60022,0
269516,1927530,0
212809,1907308,0
203670,1229764,0
1905398,100474,0
1948938,84473,0
1906992,142158,0
1948497,199459,0
283781,1967502,0
1813374,1238210,0
614400,317600,0
1949379,152502,0
1240707,237833,0
180509,1235349,0
253548,1240470,0
111948,62090,0
1981894,123086,0
104821,1916116,0
1240848,274255,0
1245793,160237,0
236143,699637,0
222898,1817560,0
100593,2294993,0
691781,159481,0
690781,240521,0
1234796,198891,0
1957136,158001,0
245332,705074,0
219772,613296,0
141942,1941371,0
1246590,216701,0
302263,1960710,0
171184,1808674,0
290703,1984042,0
1982413,192302,0
655696,1240988,0
1979986,307850,0
105931,1934575,0
1813397,109250,0
1224826,1815594,0
236242,1929964,0
58268,1232047,0
1990303,199658,0
160533,62995,0
204862,1224112,0
67034,195838,0
262768,30069,0
2246839,62574,0
1230109,192907,0
258027,1967146,0
135147,1963693,0
183506,27331,0
120228,2246515,0
1993129,148949,0
311784,1226144,0
134203,1990701,0
1918205,243619,0
276356,1246343,0
1968581,161988,0
159925,1241120,0
122878,1905764,0
1965890,228087,0
266487,1943229,0
182589,1242933,0
54477,201546,0
145309,1953754,0
301533,1909584,0
1952952,317490,0
1986761,313819,0
230879,1243992,0
134435,2178579,0
1986269,108599,0
249810,1241272,0
1810134,123268,0
235383,2265515,0
294918,1924210,0
311824,1917065,0
178592,1940962,0
260908,1995512,0
237077,921406,0
112747,66539,0
222979,1980521,0
658071,106873,0
28387,264104,0
1234613,1947268,0
1925555,1238412,0
1242273,215877,0
1937163,319961,0
925054,53947,0
62397,1971149,0
85626,690840,0
55894,2264067,0
56815,1917962,0
322973,181475,0
225141,1932684,0
703193,277725,0
163750,61258,0
193679,1243070,0
1949091,1240523,0
160521,1908825,0
1237981,1918740,0
1909761,91230,0
920303,213219,0
134293,1943485,0
125362,1745865,0
1945700,1817982,0
2227742,302258,0
1910339,264879,0
690838,104691,0
292099,2229699,0
2212818,261575,0
299707,1960848,0
33318,1236076,0
266834,702239,0
79849,1902466,0
210270,1992918,0
266066,695793,0
1818094,104609,0
1997068,175133,0
1236305,1934088,0
1926282,252240,0
106881,1978055,0
147713,1911885,0
1936016,2196424,0
263551,692540,0
175138,697396,0
265835,705204,0
309868,2180076,0
705191,143668,0
293023,1232225,0
1940527,700476,0
1814348,85708,0
78070,1916648,0
2186397,130950,0
53371,248295,0
137575,1956931,0
242126,12636,0
693195,1995589,0
1953874,55758,0
1989975,180321,0
211759,1930546,0
182381,1953706,0
1918820,262886,0
259150,1745261,0
1903427,172389,0
694471,210907,0
238412,920723,0
302330,1938952,0
921381,237936,0
1966455,26712,0
1989576,151942,0
1917437,1908225,0
2157272,1954526,0
157314,2164485,0
272182,1230526,0
302727,1815939,0
90747,1230813,0
1919795,190107,0
214675,1900392,0
1953513,149634,0
63339,1993296,0
2274071,150081,0
1246332,186475,0
117624,1915810,0
223577,26257,0
67113,2233828,0
1971741,1242406,0
54029,108631,0
109713,1912078,0
1747647,95122,0
188539,1982292,0
111111,1226188,0
1900832,221205,0
66147,153954,0
185421,1975881,0
1951859,143016,0
198417,1907001,0
640341,1224685,0
148556,1977416,0
1957484,703572,0
139271,1235617,0
87791,1958931,0
181690,1951651,0
308076,922182,0
1971499,55925,0
190181,1902273,0
313153,700998,0
142151,1984293,0
178517,1928709,0
115796,1225670,0
1909406,235293,0
1919797,18110,0
2295070,272418,0
1902141,290067,0
1909280,1235236,0
1926211,26079,0
1815727,274765,0
125308,705723,0
924938,1942415,0
1237996,267943,0
73581,1977736,0
215173,1237761,0
1902684,305152,0
135816,1976874,0
1748489,311753,0
1909205,1914760,0
114704,56654,0
319335,1987777,0
1899612,84323,0
1905287,259860,0
1964771,139240,0
160388,1939819,0
1746800,176358,0
1961813,248017,0
1946447,273764,0
261212,1984047,0
1240395,2197417,0
1961067,235287,0
1810013,277949,0
1970100,2252024,0
266972,1972321,0
1987944,100750,0
1747437,71730,0
1234214,167246,0
155861,1222804,0
205859,647383,0
199880,1976016,0
1932403,190395,0
1983556,1908844,0
1935371,272632,0
1960942,164712,0
205804,1924909,0
164929,1922993,0
1226106,1947033,0
1898761,298918,0
228834,1980978,0
238282,698643,0
217774,1968377,0
1745351,282917,0
1922398,1747736,0
205442,1813297,0
244833,1990241,0
1813656,156973,0
261268,1814187,0
693710,259796,0
285951,694519,0
296733,1910976,0
16816,98137,0
260688,1813186,0
922097,304119,0
174984,64075,0
83257,1236966,0
1974686,1244257,0
1985058,1902917,0
1232050,1963831,0
691919,1904727,0
1925718,245583,0
703733,239029,0
275220,1982853,0
55890,1977653,0
2186769,1953420,0
292064,1227727,0
288923,924489,0
250569,1985732,0
1815521,1242217,0
1923724,71742,0
2251813,246008,0
1227428,1923532,0
1814205,92859,0
144435,1954785,0
1910467,254731,0
156295,1229622,0
316387,1229264,0
1929170,107546,0
54032,113220,0
1984615,129804,0
135363,1938778,0
242780,1929623,0
1963471,1902050,0
75597,1994216,0
155068,1953943,0
234437,1922462,0
920981,52487,0
1921518,1245100,0
292430,1905528,0
316228,1912348,0
1932434,271885,0
211985,2211623,0
312163,1962111,0
1236875,2242734,0
1745035,57784,0
187194,1953487,0
2198476,141190,0
1232060,1242566,0
1974198,293782,0
194400,1923770,0
1933885,131479,0
701228,148134,0
211213,323160,0
1917991,63526,0
1992981,143027,0
317579,1225580,0
1906245,1922687,0
62353,324368,0
113036,1939783,0
2291168,319894,0
237740,1973562,0
149679,704749,0
61125,1901993,0
1925135,291253,0
1977842,264560,0
276224,1937044,0
1231912,1997056,0
1932824,1813649,0
102585,1996421,0
706377,1223079,0
64773,193812,0
652339,1971348,0
1224132,120908,0
275835,52748,0
122573,1984745,0
71473,922335,0
698409,1977425,0
200767,1241395,0
2155437,93318,0
127136,1997361,0
1914992,1898710,0
1926820,67036,0
1235698,180810,0
1244159,1990218,0
137240,1815637,0
305207,322438,0
1941591,2196427,0
1918823,222472,0
1923790,705775,0
1239938,89054,0
324418,1919457,0
1956646,101217,0
167868,1229952,0
1973666,126254,0
222270,2273763,0
91672,58074,0
233902,1934474,0
74961,1241818,0
1983082,231921,0
1960192,73806,0
97880,1953450,0
92818,1920216,0
1919404,91540,0
300992,36840,0
202101,1234993,0
1227713,276249,0
232756,2274377,0
1954281,285791,0
1900376,300855,0
668790,1978105,0
2181615,1903284,0
194586,1905097,0
1246010,86746,0
2154890,277683,0
1921586,175828,0
58552,82740,0
1904055,178189,0
55986,126522,0
920755,225852,0
1926572,212044,0
702236,164214,0
271662,1974411,0
275971,1234452,0
224959,56150,0
115520,706562,0
99502,1245411,0
240209,1237928,0
695060,1234041,0
1926573,57902,0
117947,1953499,0
263339,1817801,0
1918258,158948,0
1955673,70012,0
319661,1901977,0
236373,1925374,0
268022,1746109,0
213344,1242926,0
1980997,110823,0
925142,231382,0
1996954,85998,0
27200,1899098,0
311311,1230073,0
1228313,295524,0
1979998,630241,0
54199,150367,0
168206,1973268,0
1949421,69926,0
80632,57119,0
1980175,238907,0
1909320,129812,0
229289,1986615,0
318657,2247843,0
274577,637337,0
1813136,104509,0
175432,1989855,0
167909,701645,0
1746475,178783,0
265951,697834,0
1977399,199719,0
2242896,1951772,0
258220,2244282,0
296750,2258576,0
2291412,700984,0
2247900,147031,0
259291,1929399,0
924286,255660,0
312221,697358,0
56337,1913486,0
1246872,106338,0
2168554,293847,0
1235130,1977826,0
1982716,234131,0
1977472,223499,0
323739,121514,0
223921,2274006,0
696732,216085,0
1959960,1244805,0
161231,1815158,0
700664,113266,0
124612,2211797,0
60398,53346,0
21465,1962363,0
27220,172106,0
1964526,922766,0
26701,1937349,0
1988351,252166,0
163991,635067,0
66686,120362,0
697520,66063,0
305033,1748092,0
1907467,1233627,0
1934806,1900990,0
1963306,1747589,0
194669,1980419,0
119513,661463,0
218857,1997473,0
1952653,164001,0
1246615,122987,0
221190,1909101,0
924424,121404,0
1996305,194769,0
1224492,691244,0
296664,1963115,0
135113,1913864,0
1967223,127776,0
1233902,181089,0
700385,261180,0
61239,188843,0
227269,1223797,0
305654,1943301,0
181665,1944015,0
323279,231686,0
692394,251350,0
115951,695886,0
1977239,693799,0
1952097,117709,0
1942868,281068,0
695576,207831,0
697464,1932847,0
213785,1809116,0
71419,1925878,0
127493,1916845,0
1246726,1974486,0
216777,1950029,0
127118,1907920,0
698580,121548,0
2244242,2237959,0
1900417,242966,0
691374,191884,0
1964653,1905833,0
66279,1971664,0
1966653,187987,0
320197,1947513,0
1928234,1224499,0
1962530,94134,0
1933064,310132,0
701887,167385,0
1745178,74014,0
1920224,303906,0
154149,27411,0
1920868,246555,0
63746,1746962,0
1969181,1809855,0
1953045,55948,0
73052,1928114,0
184546,693059,0
280344,26433,0
1918489,91395,0
212348,1240602,0
1940157,120066,0
1909585,188975,0
1239745,304517,0
1226939,1913329,0
1812536,260832,0
1966232,703382,0
320894,1955640,0
1224668,1900489,0
319854,2231178,0
1245219,149970,0
1979669,702649,0
248224,1241803,0
116829,1960821,0
1953713,318231,0
257766,705863,0
65315,1945200,0
1235300,1917335,0
195187,1917279,0
135368,52809,0
1995693,2224792,0
208990,657872,0
128985,1936414,0
696751,1817255,0
63760,271281,0
264620,1814028,0
1954800,320493,0
300223,1242599,0
1232948,17039,0
651705,2212265,0
131986,1933323,0
160353,1928202,0
137034,1955472,0
117127,1745870,0
262083,1745916,0
1228706,690427,0
1926459,307413,0
1985864,1900450,0
1966594,154590,0
694638,1231490,0
104066,1811954,0
280857,626241,0
1931363,267571,0
1928095,632059,0
151633,1989667,0
1924361,144431,0
83192,1947405,0
56149,1995364,0
1810717,225872,0
1813431,1982425,0
125272,2189696,0
1997219,1906802,0
90045,1241114,0
1225011,205540,0
1972499,189825,0
1234909,189902,0
212285,1745953,0
245750,697726,0
1917673,286532,0
1914576,284755,0
695327,1943615,0
51518,239286,0
2284562,1965888,0
4699,1227583,0
1231849,257227,0
85916,61175,0
137914,919946,0
275186,66435,0
167014,1226607,0
1222856,1966267,0
2174390,170451,0
1971031,64854,0
311371,1973672,0
186752,1977032,0
1966190,302364,0
109490,1951393,0
1965736,196991,0
1230388,628652,0
636243,286520,0
89963,698207,0
2211476,95640,0
2292454,1746696,0
150405,62459,0
253635,1907984,0
56254,155657,0
1224299,1943797,0
113426,1937452,0
2162017,157865,0
246604,1989119,0
283846,50180,0
1925823,152756,0
55937,295324,0
704326,1973176,0
1245378,1811617,0
1932222,284868,0
134358,1240613,0
1808788,921046,0
694290,1913111,0
697275,310218,0
1978057,214385,0
1747813,318905,0
239021,923284,0
1905996,117339,0
1229835,138346,0
1955554,195560,0
105809,1937336,0
2250836,1900731,0
1977174,238568,0
174390,1228889,0
123949,1953107,0
211616,1241001,0
241205,1244958,0
1972552,114979,0
198921,704733,0
275114,56868,0
171957,1981073,0
1937621,257354,0
186510,1956808,0
1898737,1920098,0
1954888,701599,0
1921458,172494,0
700139,316321,0
696119,299825,0
1987010,305136,0
1949468,121535,0
160765,622339,0
260995,1241630,0
1238304,1814563,0
696764,229127,0
112901,54384,0
295679,1950222,0
1227398,1934768,0
309791,1974655,0
1902784,187213,0
1747111,1808704,0
286266,2269766,0
1809450,160253,0
158942,706120,0
2273522,236301,0
1934215,64741,0
1224844,151049,0
703049,54668,0
219919,1962540,0
145536,1935455,0
2242902,923634,0
318024,323324,0
193714,663211,0
1810081,307502,0
291269,1942039,0
1899832,78390,0
692601,185374,0
1920784,235473,0
1812222,1918479,0
705997,1813029,0
1984908,189360,0
1914859,159222,0
222243,1985100,0
304027,1230073,0
324251,74023,0
265235,1919292,0
1971838,139698,0
1226564,310029,0
145900,2242946,0
139228,1235259,0
219798,1968966,0
1933658,697874,0
1950302,88026,0
690274,1964352,0
1246815,195248,0
1910147,174281,0
224298,1927360,0
83949,1954486,0
279697,1911971,0
1992375,276017,0
195406,1813534,0
1986291,239291,0
166815,2241865,0
115059,53470,0
122324,923041,0
274234,1922214,0
1907028,212617,0
1986148,289538,0
1910021,179977,0
1937787,247935,0
40224,180806,0
1909736,1963115,0
1906503,1818231,0
1929671,276355,0
1972084,192560,0
703717,134120,0
139627,1967230,0
702201,181357,0
2170772,255621,0
1223952,1994976,0
1224199,280829,0
226375,921528,0
1808763,106139,0
1953663,86463,0
2292416,204689,0
1900897,190026,0
192907,1941148,0
141948,1957550,0
186941,1943174,0
294913,2277965,0
86698,1984588,0
1952249,245091,0
1223308,294475,0
1972862,2177552,0
690795,1988526,0
101798,1811590,0
257882,1903331,0
1940545,136073,0
316377,1937966,0
920163,182831,0
1943892,215066,0
286732,1912660,0
1970857,276492,0
113556,1972429,0
1928429,179743,0
243760,2197452,0
1912063,1983161,0
701217,1914760,0
134715,621401,0
62642,200412,0
1237948,1223241,0
109210,695274,0
1957738,297051,0
1951659,2175119,0
1967024,297646,0
1746824,57835,0
1911851,217505,0
1901297,1813511,0
123089,1969682,0
296744,1233459,0
230187,2151206,0
1245568,259231,0
664548,698186,0
1243522,1915921,0
16507,1944271,0
703543,646904,0
1959357,706344,0
316909,1965015,0
154232,1903804,0
1906136,63266,0
703238,177808,0
1924935,324301,0
159907,1957555,0
1233068,1812363,0
1942889,85064,0
2233828,320286,0
163902,52341,0
233209,1910566,0
1811206,700213,0
1966210,125249,0
214648,62599,0
1983839,75003,0
260671,1223871,0
1920642,298,0
1813257,271460,0
185238,1903206,0
257441,1809216,0
2180732,207313,0
1917667,307322,0
26434,1937750,0
102132,2194105,0
317750,1975095,0
1224852,213761,0
1941204,241638,0
122858,1960180,0
294200,1925969,0
651547,151379,0
642782,202522,0
302959,59661,0
1923090,316427,0
97618,2252835,0
1910323,1988107,0
1951118,101715,0
118390,2245957,0
1915256,297165,0
90586,54539,0
1232334,83366,0
246558,1991477,0
1815926,194035,0
694231,1931614,0
216449,322995,0
291242,323124,0
133092,1229159,0
229726,1944735,0
1973473,226861,0
1814276,75747,0
1908595,215455,0
168058,1914210,0
1932771,1246873,0
1227094,1936987,0
1974330,213641,0
187965,1970690,0
154996,1966750,0
72268,626816,0
704522,278637,0
1920185,302399,0
642722,275771,0
1968165,697802,0
630414,1934025,0
265176,698779,0
1919765,193266,0
1238832,305516,0
701281,1930806,0
1991402,129004,0
1978618,192426,0
699030,315403,0
143216,38240,0
212855,1989028,0
131789,690168,0
256252,1942571,0
75328,1239189,0
1990184,199959,0
140273,1958030,0
89348,1956518,0
2261433,58658,0
1239740,273200,0
1232403,26434,0
162963,1964759,0
2299919,1957275,0
201775,55639,0
114566,1991639,0
1919045,298367,0
211070,1992896,0
142445,698281,0
159903,1811809,0
39324,1942518,0
1907129,295981,0
101000,1965453,0
2248350,1952198,0
706113,274902,0
1926884,145580,0
924096,1912584,0
1229491,1930882,0
1241704,213273,0
268188,1947602,0
1915718,308845,0
87750,2261656,0
322593,86963,0
2157654,7129,0
109500,1944379,0
1937275,229753,0
1232559,1930499,0
106936,1907383,0
2201200,103605,0
233032,1818168,0
239635,1909221,0
1746368,125665,0
154530,2208757,0
1945439,240095,0
1912512,153264,0
77769,2197162,0
2243938,93410,0
1977658,1246680,0
705509,56156,0
1970869,172535,0
156282,58542,0
1920005,248850,0
1746463,150732,0
258681,2181609,0
1921608,231649,0
179776,1234761,0
1959984,54384,0
1922339,193482,0
110473,1974717,0
301502,1917619,0
1933502,272360,0
60136,1939952,0
224196,1920859,0
116061,2288096,0
190707,27479,0
700091,76076,0
253246,1905963,0
152462,1918392,0
1235053,74796,0
76439,1234477,0
923133,94266,0
2242861,1987061,0
1224829,93872,0
104674,694181,0
124136,694092,0
623420,227862,0
1987244,1226578,0
54633,1946917,0
1816007,1934153,0
702838,188955,0
2248369,2207053,0
229896,1922188,0
1812423,1245631,0
1902566,200893,0
54349,103217,0
1941016,248814,0
64045,165549,0
158641,1989118,0
697904,1907626,0
85882,1234833,0
1928655,317563,0
1980604,241510,0
1234582,315916,0
35043,1975967,0
323329,1941764,0
1923388,698538,0
2180573,57221,0
154444,624198,0
84566,1239989,0
172476,1930745,0
691918,1981722,0
1953313,233407,0
2264973,296907,0
1226326,1246246,0
145491,919839,0
64601,268331,0
704064,81881,0
2261424,92803,0
924286,206352,0
1985866,72486,0
1987250,178551,0
287940,1927845,0
1973264,119089,0
70313,1922883,0
85409,2205719,0
1971655,10683,0
1937264,1812705,0
691606,195955,0
693136,320649,0
54166,268421,0
658448,920721,0
66423,1921162,0
1912640,93643,0
690961,244063,0
80897,1816435,0
699229,70912,0
692601,184224,0
1237050,1997229,0
171800,1748763,0
253827,65639,0
1748976,697110,0
1244061,701945,0
1224148,204454,0
177598,1242927,0
622731,1924563,0
173277,1904678,0
1939405,277874,0
275646,704114,0
1818178,97481,0
1935115,254192,0
268615,1938987,0
1974096,304495,0
1949451,233989,0
1975139,146181,0
256025,652435,0
1238559,1943402,0
165185,696703,0
2241880,1924505,0
91115,67152,0
229800,1977368,0
93886,1745912,0
1967996,79391,0
1243211,114841,0
2295013,58611,0
1944968,256642,0
139332,1945036,0
241258,1956793,0
303713,1992874,0
1245863,173374,0
1989515,312848,0
1970853,106505,0
701873,286196,0
209195,53724,0
71309,52418,0
